"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"JT:6796","Clarion Co., Ltd","6796","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3269200006","6201164","140,621,447,168","JPY","Analyze"
"JT:9787","Aeon Delight Co., Ltd","9787","07/30/1999","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3389700000","6476218","139,756,142,592","JPY","Analyze"
"JT:4443","Sansan Inc","4443","06/19/2019","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3332540008","BJYJG18","139,552,391,168","JPY","Analyze"
"JT:8803","Heiwa Real Estate Co., Ltd","8803","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3834800009","6419600","138,567,335,936","JPY","Analyze"
"JT:7730","Mani, Inc","7730","09/05/2011","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3869920003","6354176","137,993,945,088","JPY","Analyze"
"JT:9682","DTS Corporation","9682","02/20/1991","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3548500002","6255699","136,430,010,368","JPY","Analyze"
"JT:4521","Kaken Pharmaceutical Co., Ltd","4521","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3207000005","6481643","135,579,320,320","JPY","Analyze"
"JT:8218","Komeri Co.,Ltd","8218","09/01/1994","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3305600003","6496250","133,994,979,328","JPY","Analyze"
"JT:9715","transcosmos inc","9715","10/16/1992","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3635700002","6900955","133,132,820,480","JPY","Analyze"
"JT:7451","Mitsubishi Shokuhin Co., Ltd","7451","07/05/1995","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3976000004","6744540","132,570,472,448","JPY","Analyze"
"JT:4485","Jtower Inc","4485","12/18/2019","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3386700003","BK7C5R0","132,461,068,288","JPY","Analyze"
"JT:2154","Trust Tech Inc","2154","06/07/2007","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3635580008","B1XC021","132,419,780,608","JPY","Analyze"
"JT:9075","Fukuyama Transporting Co., Ltd","9075","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3806800003","6357120","132,137,164,800","JPY","Analyze"
"JT:9072","Nikkon Holdings Co., Ltd","9072","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3709600005","6642202","131,873,726,464","JPY","Analyze"
"JT:8968","Fukuoka REIT Corporation","8968","06/21/2005","Global Equity","REITs","Developed markets ex-US","Real Estate","JP3046240002","B0B8154","129,270,398,976","JPY","Analyze"
"JT:8975","Ichigo Office REIT Investment Corporation","8975","10/12/2005","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3046300004","B0LNCF6","128,939,122,688","JPY","Analyze"
"JT:8589","APLUS FINANCIAL Co., Ltd","8589","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3122550001","6251073","128,033,644,544","JPY","Analyze"
"JT:9517","eREX Co.,Ltd","9517","12/22/2014","Global Equity","Common stocks","Developed markets ex-US","Utilities","JP3130830007","BSZM2N3","125,528,604,672","JPY","Analyze"
"JT:8698","Monex Group, Inc","8698","08/02/2004","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3869970008","B01S2L7","125,327,450,112","JPY","Analyze"
"JT:6773","Pioneer Corporation","6773","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3780200006","6688745","124,690,153,472","JPY","Analyze"
"JT:8098","Inabata & Co.,Ltd","8098","01/23/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3146000009","6461601","123,902,926,848","JPY","Analyze"
"JT:9069","SENKO Group Holdings Co., Ltd","9069","02/21/1990","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3423800006","6795203","123,901,468,672","JPY","Analyze"
"JT:9830","Trusco Nakayama Corporation","9830","05/23/1995","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3635500006","6620888","123,840,200,704","JPY","Analyze"
"JT:8078","Hanwa Co., Ltd","8078","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3777800008","6408824","119,961,903,104","JPY","Analyze"
"JT:9681","Tokyo Dome Corporation","9681","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3587600002","6496744","119,893,671,936","JPY","Analyze"
"JT:2270","Megmilk Snow Brand Co., Ltd","2270","10/01/2009","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3947800003","B3ZC078","118,114,869,248","JPY","Analyze"
"JT:8341","The 77 Bank, Ltd","8341","01/06/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3352000008","6804165","117,464,752,128","JPY","Analyze"
"JT:4534","Mochida Pharmaceutical Co., Ltd","4534","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3922800002","6598004","116,653,604,864","JPY","Analyze"
"JT:8922","Japan Asset Marketing Co., Ltd","8922","03/03/2004","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3104930007","6735801","116,174,495,744","JPY","Analyze"
"JT:7581","Saizeriya Co.,Ltd","7581","04/23/1998","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3310500008","6111779","115,459,653,632","JPY","Analyze"
"JT:4547","Kissei Pharmaceutical Co., Ltd","4547","12/22/1988","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3240600001","6494061","115,428,098,048","JPY","Analyze"
"JT:8850","Starts Corporation Inc","8850","05/31/1989","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3399200009","6841913","114,951,962,624","JPY","Analyze"
"JT:8133","Itochu Enex Co.,Ltd","8133","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Energy","JP3144000001","6467825","114,911,838,208","JPY","Analyze"
"JT:3564","Lixil Viva Corporation","3564","04/12/2017","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3970100008","BYXWLY1","113,853,440,000","JPY","Analyze"
"JT:9505","Hokuriku Electric Power Company","9505","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Utilities","JP3845400005","6433127","113,361,027,072","JPY","Analyze"
"JT:9247","TRE HOLDINGS CORP","9247","10/01/2021","Global Equity","Comon stocks","Developed markets ex-US","Industrials","","","113,165,615,104","JPY","Analyze"
"JT:8366","The Shiga Bank, Ltd","8366","10/01/1987","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3347600003","6804240","112,722,075,648","JPY","Analyze"
"JT:8584","JACCS Co., Ltd","8584","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3388600003","6468624","111,750,250,496","JPY","Analyze"
"JT:8194","Life Corporation","8194","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3966600003","6515821","111,498,887,168","JPY","Analyze"
"JT:8020","Kanematsu Corporation","8020","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3217100001","6483467","109,726,105,600","JPY","Analyze"
"JT:8096","Kanematsu Electronics Ltd","8096","12/04/1987","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3217200009","6484136","109,131,505,664","JPY","Analyze"
"JT:9792","NichiiGakkan Co., Ltd","9792","07/28/1995","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3660900006","6622356","108,784,271,360","JPY","Analyze"
"JT:8242","H2O Retailing Corporation","8242","01/09/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3774600005","6408705","108,549,775,360","JPY","Analyze"
"JT:8595","JAFCO Co., Ltd","8595","03/01/1988","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3389900006","6471439","107,828,060,160","JPY","Analyze"
"JT:7994","Okamura Corporation","7994","02/17/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3192400004","6657842","106,929,946,624","JPY","Analyze"
"JT:2281","Prima Meat Packers, Ltd","2281","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3833200003","6703400","106,317,234,176","JPY","Analyze"
"JT:9832","Autobacs Seven Co., Ltd","9832","08/17/1993","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3172500005","6068422","105,576,251,392","JPY","Analyze"
"JT:9869","Kato Sangyo Co., Ltd","9869","07/10/1997","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3213300001","6484181","105,415,630,848","JPY","Analyze"
"JT:8244","Kintetsu Department Store Co., Ltd","8244","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3250800004","6499293","104,979,939,328","JPY","Analyze"
"JT:8958","Global One Real Estate Investment Corp","8958","09/25/2003","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3044520009","6693608","104,958,959,616","JPY","Analyze"
"JT:8977","Hankyu Hanshin REIT, Inc","8977","10/26/2005","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3046320002","B0LLJ37","103,723,843,584","JPY","Analyze"
"JT:9757","Funai Soken Holdings Incorporated","9757","12/14/2004","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3825800000","6357368","103,696,113,664","JPY","Analyze"
"JT:8179","Royal Holdings Co., Ltd","8179","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3983600002","6754583","103,391,846,400","JPY","Analyze"
"JT:8566","Ricoh Leasing Company, Ltd","8566","01/30/1996","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3974100004","6729116","103,263,748,096","JPY","Analyze"
"JT:6080","M&A Capital Partners Co.,Ltd","6080","11/21/2013","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3167320005","BFTRL69","102,286,032,896","JPY","Analyze"
"JT:8848","Leopalace21 Corporation","8848","02/03/1989","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3167500002","6598424","101,936,676,864","JPY","Analyze"
"JT:8050","Seiko Holdings Corporation","8050","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3414700009","6414809","101,712,683,008","JPY","Analyze"
"JT:3459","Samty Residential Investment Corporation","3459","06/30/2015","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3047960004","BYRVCJ6","101,436,702,720","JPY","Analyze"
"JT:8377","Hokuhoku Financial Group, Inc","8377","09/26/2003","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3842400008","6683591","101,211,611,136","JPY","Analyze"
"JT:4471","Sanyo Chemical Industries Ltd","4471","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3337600005","6776800","101,192,515,584","JPY","Analyze"
"JT:2146","UT Group Co., Ltd","2146","04/03/2007","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3949500007","B1V04K3","100,947,615,744","JPY","Analyze"
"JT:6135","Makino Milling Machine Co., Ltd","6135","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3862800004","6555708","100,277,592,064","JPY","Analyze"
"JT:9509","Hokkaido Electric Power Company, Incorporated","9509","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Utilities","JP3850200001","6431325","100,195,672,064","JPY","Analyze"
"JT:9672","Tokyotokeiba Co., Ltd","9672","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3586600003","6896065","99,648,069,632","JPY","Analyze"
"JT:9716","NOMURA Co., Ltd","9716","08/30/1989","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3762400004","6646237","99,581,280,256","JPY","Analyze"
"JT:8276","Heiwado Co., Ltd","8276","01/24/1991","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3834400008","6419611","98,498,846,720","JPY","Analyze"
"JT:8381","The San-in Godo Bank,Ltd","8381","10/01/1985","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3324000003","6772853","98,273,067,008","JPY","Analyze"
"JT:9728","Nippon Kanzai Co., Ltd","9728","02/12/2002","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3695000004","6639549","96,412,049,408","JPY","Analyze"
"JT:6289","Giken Ltd","6289","05/27/1993","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3264200001","6368616","96,256,303,104","JPY","Analyze"
"JT:8771","eGuarantee, Inc","8771","12/16/2011","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3130300001","B1QGV49","95,530,680,320","JPY","Analyze"
"JT:8198","Maxvalu Tokai Ltd","8198","07/30/2004","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3930400001","B01R690","94,954,070,016","JPY","Analyze"
"JT:9110","NS United Kaiun Kaisha, Ltd","9110","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3385000009","6805005","94,738,137,088","JPY","Analyze"
"JT:8153","Mos Food Services, Inc","8153","03/09/1988","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3922400001","6605830","92,564,701,184","JPY","Analyze"
"JT:8130","Sangetsu Corporation","8130","12/06/1996","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3330000005","6774655","89,849,708,544","JPY","Analyze"
"JT:9551","METAWATER Co., Ltd","9551","12/19/2014","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3921260000","BSTJDT3","89,782,108,160","JPY","Analyze"
"JT:9039","Sakai Moving Service Co.,Ltd","9039","03/16/2006","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3314200001","6768432","89,756,508,160","JPY","Analyze"
"JT:8616","Tokai Tokyo Financial Holdings, Inc","8616","06/01/1987","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3577600004","6894876","89,659,400,192","JPY","Analyze"
"JT:7105","Mitsubishi Logisnext Co., Ltd","7105","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3753800006","6643647","89,243,451,392","JPY","Analyze"
"JT:2220","Kameda Seika CO., Ltd","2220","07/22/1985","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3219800004","6482378","88,446,124,032","JPY","Analyze"
"JT:6474","Nachi-Fujikoshi Corp","6474","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3813200007","6619905","87,429,439,488","JPY","Analyze"
"JT:8370","The Kiyo Bank, Ltd","8370","10/01/2013","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3248000006","6494522","87,340,875,776","JPY","Analyze"
"JT:8154","Kaga Electronics Co.,Ltd","8154","12/23/1986","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3206200002","6480758","86,674,792,448","JPY","Analyze"
"JT:7177","Gmo Financial Holdings Inc Common Stock Jpy","7177","09/18/2008","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3386550002","BVVQ8T8","85,611,421,696","JPY","Analyze"
"JT:8278","Fuji Co., Ltd","8278","08/01/1997","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3807400001","6356246","84,833,738,752","JPY","Analyze"
"JT:8524","North Pacific Bank, Ltd","8524","10/01/2012","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3843400007","B7VKZP7","84,709,564,416","JPY","Analyze"
"JT:4551","Torii Pharmaceutical Co., Ltd","4551","10/01/1991","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3635800000","6896894","84,419,461,120","JPY","Analyze"
"JT:7744","Noritsu Koki Co., Ltd","7744","01/19/1997","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3759500006","6648783","84,419,076,096","JPY","Analyze"
"JT:8388","The Awa Bank, Limited","8388","01/10/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3126800006","6068961","83,633,610,752","JPY","Analyze"
"JT:4480","Medley Inc","4480","12/12/2019","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3921310003","BK93ZN7","83,554,713,600","JPY","Analyze"
"JT:8356","The Juroku Bank, Ltd","8356","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3392600007","6479983","83,379,388,416","JPY","Analyze"
"JT:3433","TOCALO Co., Ltd","3433","12/19/2003","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3552290003","6714974","82,133,909,504","JPY","Analyze"
"JT:3445","RS Technologies Co., Ltd","3445","03/24/2015","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3100350002","BW4F6F1","81,702,428,672","JPY","Analyze"
